145822,195.57,-100.62,0.00,25.00
145842,195.57,-100.42,0.00,25.00
145862,195.57,-100.22,0.00,25.00
145882,195.57,-100.02,0.00,25.00
145902,195.57,-99.81,0.00,25.00
145922,195.57,-99.61,0.00,25.00
145942,195.57,-99.40,0.00,25.00
145964,195.57,-99.18,0.00,25.00
145984,195.57,-98.96,0.00,25.00
146004,195.57,-98.74,0.00,25.00
146024,195.57,-98.51,0.00,25.00
146044,195.57,-98.27,0.00,25.00
146064,195.57,-98.03,0.00,25.00
146084,195.57,-97.79,0.00,25.00
146104,195.57,-97.55,0.00,25.00
146124,195.57,-97.31,0.00,25.00
146144,195.57,-97.08,0.00,25.00
146166,195.57,-96.83,0.00,25.00
146186,195.57,-96.59,0.00,25.00
146206,195.57,-96.33,0.00,25.00
146226,195.57,-96.08,0.00,25.00
146246,195.57,-95.82,0.00,25.00
146266,195.57,-95.56,0.00,25.00
146286,195.57,-95.29,0.00,25.00
146306,195.57,-95.02,0.00,25.00
146326,195.57,-94.75,0.00,25.00
146346,195.57,-94.47,0.00,25.00
146368,195.57,-94.19,0.00,25.00
146388,195.57,-93.91,0.00,25.00
146408,195.57,-93.63,0.00,25.00
146428,195.57,-93.36,0.00,25.00
146448,195.57,-93.09,0.00,25.00
146468,195.57,-92.82,0.00,25.00
146488,195.57,-92.56,0.00,25.00
146508,195.57,-92.30,0.00,25.00
146528,195.57,-92.05,0.00,25.00
146548,195.57,-91.80,0.00,25.00
146569,195.57,-91.57,0.00,25.00
146589,195.57,-91.36,0.00,25.00
146609,195.57,-91.15,0.00,25.00
146629,195.57,-90.96,0.00,25.00
146649,195.57,-90.76,0.00,25.00
146669,195.57,-90.57,0.00,25.00
146689,195.57,-90.37,0.00,25.00
146709,195.57,-90.17,0.00,-25.00
146729,195.57,-89.96,0.00,-25.00
146749,195.57,-89.74,0.00,-25.00
146770,195.57,-89.51,0.00,-25.00
146791,195.57,-89.28,0.00,-25.00
146811,195.57,-89.07,0.00,-25.00
146831,195.57,-88.89,0.00,-25.00
146851,195.57,-88.73,0.00,-25.00
146871,195.57,-88.60,0.00,-25.00
146891,195.57,-88.51,0.00,-25.00
146911,195.57,-88.44,0.00,-25.00
146931,195.57,-88.40,0.00,-25.00
146951,195.57,-88.39,0.00,-25.00
146972,195.57,-88.41,0.00,-25.00
146992,195.57,-88.45,0.00,-25.00
